received_date,manufacturer_name,model_name,model_year,vehicle_type
2024-10-18,기아,카니발,2019,MPV/미니밴
2024-10-18,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-18,KG 모빌리티,렉스턴,2024,SUV
2024-10-18,현대자동차,투싼(TUCSON),2024,SUV
2024-10-18,르노코리아,QM6,2019,SUV
2024-10-21,현대자동차,싼타페(SANTAFE),2013,SUV
2024-10-21,기아,카니발,2025,MPV/미니밴
2024-10-21,기아,쏘렌토,2018,SUV
2024-10-21,KG 모빌리티,토레스,2025,SUV
2024-10-21,기아,쏘렌토,2018,SUV
2024-10-21,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-21,현대자동차,투싼(TUCSON),2019,SUV
2024-10-21,기아,쏘렌토 하이브리드,2021,SUV
2024-10-22,기아,카니발,2021,MPV/미니밴
2024-10-22,기아,카니발,2019,MPV/미니밴
2024-10-22,기아,니로 EV,2019,SUV
2024-10-22,기아,쏘렌토 하이브리드,2022,SUV
2024-10-22,현대자동차,팰리세이드(PALISADE),2024,SUV
2024-10-23,기아,쏘렌토 하이브리드,2024,SUV
2024-10-23,기아,쏘렌토 하이브리드,2022,SUV
2024-10-23,기아,쏘렌토,2018,SUV
2024-10-23,현대자동차,싼타페(SANTAFE),2024,SUV
2024-10-23,KG 모빌리티,토레스 EVX,2024,SUV
2024-10-23,기아,카니발,2019,MPV/미니밴
2024-10-23,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-23,현대자동차,스타리아 라운지 (STARIA LOUNGE),2022,MPV/미니밴
2024-10-23,기아,쏘렌토,2018,SUV
2024-10-24,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-24,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-24,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-24,기아,쏘렌토,2021,SUV
2024-10-24,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-24,기아,카니발,2022,MPV/미니밴
2024-10-24,KG 모빌리티,G4 렉스턴,2020,SUV
2024-10-24,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-24,기아,쏘렌토,2020,SUV
2024-10-25,재규어랜드로버,재규어 I-PACE EV400,2019,SUV
2024-10-25,기아,쏘렌토,2021,SUV
2024-10-25,기아,쏘렌토 하이브리드,2024,SUV
2024-10-25,기아,카니발,2018,MPV/미니밴
2024-10-28,기아,스포티지,2023,SUV
2024-10-28,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-10-28,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-10-28,르노코리아,QM6,2024,SUV
2024-10-28,기아,니로 하이브리드,2021,SUV
2024-10-28,현대자동차,싼타페(SANTAFE),2024,SUV
2024-10-28,기아,쏘렌토 하이브리드,2022,SUV
2024-10-28,기아,쏘렌토 하이브리드,2021,SUV
2024-10-28,현대자동차,팰리세이드(PALISADE),2024,SUV
2024-10-28,기아,카니발,2019,MPV/미니밴
2024-10-28,현대자동차,팰리세이드(PALISADE),2019,SUV
2024-10-28,KG 모빌리티,렉스턴,2024,SUV
2024-10-29,르노코리아,QM3,2016,SUV
2024-10-29,기아,쏘렌토,2024,SUV
2024-10-29,기아,카니발,2019,MPV/미니밴
2024-10-29,볼보,볼보 XC90B6 AWD,2022,SUV
2024-10-29,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-29,기아,쏘렌토,2018,SUV
2024-10-30,현대자동차,싼타페(SANTAFE),2019,SUV
2024-10-30,현대자동차,그랜드 스타렉스(GRAND STAREX),2014,MPV/미니밴
2024-10-30,현대자동차,투싼(TUCSON),2019,SUV
2024-10-30,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-10-30,기아,니로 EV,2022,SUV
2024-10-30,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-30,르노코리아,XM3,2020,SUV
2024-10-31,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-10-31,기아,쏘렌토,2024,SUV
2024-10-31,기아,카니발,2019,MPV/미니밴
2024-10-31,혼다코리아,ODYSSEY,2019,MPV/미니밴
2024-10-31,기아,스포티지,2022,SUV
2024-10-31,현대자동차,스타리아 (STARIA),2022,MPV/미니밴
2024-11-01,르노코리아,ARKANA 하이브리드,2025,SUV
2024-11-01,현대자동차,투싼 하이브리드(TUCSON HYBRID),2022,SUV
2024-11-01,현대자동차,싼타페(SANTAFE),2020,SUV
2024-11-01,현대자동차,투싼(TUCSON),2018,SUV
2024-11-01,기아,스포티지,2024,SUV
2024-11-04,기아,쏘렌토,2023,SUV
2024-11-04,기아,카니발,2019,MPV/미니밴
2024-11-04,기아,카니발,2021,MPV/미니밴
2024-11-04,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-04,현대자동차,싼타페(SANTAFE),2016,SUV
2024-11-04,메르세데스 벤츠,Mercedes-Benz GLB250 4MATIC,2020,SUV
2024-11-04,기아,쏘렌토 하이브리드,2022,SUV
2024-11-05,메르세데스 벤츠,Mercedes-Benz GLB250 4MATIC,2021,SUV
2024-11-05,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-11-05,기아,카니발,2015,MPV/미니밴
2024-11-05,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-05,KG 모빌리티,G4 렉스턴,2018,SUV
2024-11-05,기아,카니발,2019,MPV/미니밴
2024-11-05,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-05,BMW,BMW X5 xDrive30d,2014,SUV
2024-11-06,메르세데스 벤츠,Mercedes-Benz EQB300 4MATIC,2023,SUV
2024-11-06,기아,쏘렌토,2017,SUV
2024-11-06,BMW,BMW X5 xDrive30d,2021,SUV
2024-11-06,기아,쏘렌토 하이브리드,2021,SUV
2024-11-06,KG 모빌리티,G4 렉스턴,2018,SUV
2024-11-06,현대자동차,GV70,2022,SUV
2024-11-07,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-07,기아,스포티지,2016,SUV
2024-11-07,현대자동차,투싼 하이브리드(TUCSON HYBRID),2024,SUV
2024-11-07,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-07,기아,스포티지,2024,SUV
2024-11-07,르노코리아,XM3,2023,SUV
2024-11-08,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-11-08,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-08,기아,카니발,2021,MPV/미니밴
2024-11-08,현대자동차,투싼 하이브리드(TUCSON HYBRID),2021,SUV
2024-11-11,현대자동차,투싼(TUCSON),2016,SUV
2024-11-11,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-11,현대자동차,싼타페(SANTAFE),2024,SUV
2024-11-11,기아,쏘렌토,2018,SUV
2024-11-11,기아,카니발,2023,MPV/미니밴
2024-11-11,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-11,현대자동차,싼타페(SANTAFE),2013,SUV
2024-11-11,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-11,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-11,현대자동차,팰리세이드(PALISADE),2023,SUV
2024-11-12,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-12,현대자동차,팰리세이드(PALISADE),2019,SUV
2024-11-12,현대자동차,팰리세이드(PALISADE),2022,SUV
2024-11-12,기아,쏘렌토,2025,SUV
2024-11-12,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-11-12,기아,니로 하이브리드,2017,SUV
2024-11-12,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-12,기아,쏘렌토,2018,SUV
2024-11-13,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-13,현대자동차,팰리세이드(PALISADE),2020,SUV
2024-11-13,현대자동차,팰리세이드(PALISADE),2020,SUV
2024-11-13,현대자동차,팰리세이드(PALISADE),2022,SUV
2024-11-13,기아,쏘렌토 하이브리드,2022,SUV
2024-11-13,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-14,기아,스포티지,2023,SUV
2024-11-14,KG 모빌리티,렉스턴스포츠 칸,2021,SUV
2024-11-14,KG 모빌리티,토레스,2023,SUV
2024-11-14,기아,쏘렌토 하이브리드,2022,SUV
2024-11-14,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-14,기아,니로 하이브리드,2020,SUV
2024-11-15,기아,카니발,2019,MPV/미니밴
2024-11-18,기아,니로 플러스,2023,SUV
2024-11-18,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-18,현대자동차,투싼 하이브리드(TUCSON HYBRID),2021,SUV
2024-11-18,기아,스포티지,2017,SUV
2024-11-18,기아,쏘렌토,2018,SUV
2024-11-18,기아,카니발,2023,MPV/미니밴
2024-11-19,현대자동차,투싼(TUCSON),2023,SUV
2024-11-19,기아,카니발,2021,MPV/미니밴
2024-11-19,르노코리아,XM3,2020,SUV
2024-11-19,기아,쏘렌토 하이브리드,2022,SUV
2024-11-19,기아,스포티지,2022,SUV
2024-11-19,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2019,SUV
2024-11-19,현대자동차,팰리세이드(PALISADE),2020,SUV
2024-11-19,기아,쏘렌토,2017,SUV
2024-11-20,KG 모빌리티,토레스,2023,SUV
2024-11-21,르노코리아,QM3,2016,SUV
2024-11-21,르노코리아,QM3,2017,SUV
2024-11-21,기아,니로 하이브리드,2017,SUV
2024-11-21,기아,카니발,2021,MPV/미니밴
2024-11-21,KG 모빌리티,G4 렉스턴,2020,SUV
2024-11-21,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-21,기아,카니발,2021,MPV/미니밴
2024-11-21,기아,스포티지,2024,SUV
2024-11-22,현대자동차,싼타페(SANTAFE),2024,SUV
2024-11-22,BMW,BMW X7 xDrive40i,2021,SUV
2024-11-22,기아,쏘렌토,2018,SUV
2024-11-25,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-11-25,르노코리아,QM6,2023,SUV
2024-11-25,기아,쏘렌토,2018,SUV
2024-11-26,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-27,기아,카렌스,2015,MPV/미니밴
2024-11-27,현대자동차,팰리세이드(PALISADE),2021,SUV
2024-11-27,기아,카니발 하이브리드,2025,MPV/미니밴
2024-11-27,기아,스포티지 하이브리드,2022,SUV
2024-11-27,현대자동차,투싼(TUCSON),2006,SUV
2024-11-28,현대자동차,싼타페(SANTAFE),2024,SUV
2024-11-28,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-28,현대자동차,코나 일렉트릭 (KONA ELECTRIC),2020,SUV
2024-11-28,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-11-29,KG 모빌리티,토레스,2023,SUV
2024-11-29,현대자동차,투싼(TUCSON),2016,SUV
2024-11-29,KG 모빌리티,렉스턴스포츠 칸,2022,SUV
2024-11-29,기아,니로 하이브리드,2017,SUV
2024-11-29,KG 모빌리티,토레스,2023,SUV
2024-11-29,KG 모빌리티,토레스,2023,SUV
2024-12-02,KG 모빌리티,렉스턴스포츠 칸 쿨멘,2024,SUV
2024-12-02,KG 모빌리티,토레스,2024,SUV
2024-12-02,현대자동차,GV80,2021,SUV
2024-12-02,KG 모빌리티,토레스,2023,SUV
2024-12-03,현대자동차,싼타페(SANTAFE),2019,SUV
2024-12-03,재규어랜드로버,재규어 F-PACE 20d,2017,SUV
2024-12-03,KG 모빌리티,티볼리,2021,SUV
2024-12-03,기아,카니발,2021,MPV/미니밴
2024-12-03,BMW,BMW X7 xDrive40i,2024,SUV
2024-12-03,KG 모빌리티,렉스턴스포츠,2021,SUV
2024-12-04,기아,쏘렌토 하이브리드,2024,SUV
2024-12-04,현대자동차,투싼 하이브리드(TUCSON HYBRID),2022,SUV
2024-12-04,KG 모빌리티,토레스,2025,SUV
2024-12-04,현대자동차,싼타페(SANTAFE),2016,SUV
2024-12-04,재규어랜드로버,재규어 E-PACE P250,2019,SUV
2024-12-05,현대자동차,GV80,2020,SUV
2024-12-05,KG 모빌리티,렉스턴스포츠 칸,2021,SUV
2024-12-05,기아,카니발,2019,MPV/미니밴
2024-12-05,기아,쏘렌토,2019,SUV
2024-12-05,BMW,BMW X5 xDrive45e iPerformance,2022,SUV
2024-12-05,현대자동차,팰리세이드(PALISADE),2019,SUV
2024-12-05,기아,모하비,2021,SUV
2024-12-05,기아,쏘렌토 하이브리드,2022,SUV
2024-12-05,기아,카니발,2019,MPV/미니밴
2024-12-06,기아,쏘렌토,2021,SUV
2024-12-06,현대자동차,투싼(TUCSON),2016,SUV
2024-12-06,기아,카니발,2023,MPV/미니밴
2024-12-06,기아,쏘렌토,2021,SUV
2024-12-06,기아,카니발,2025,MPV/미니밴
2024-12-06,기아,니로 하이브리드,2017,SUV
2024-12-06,현대자동차,투싼(TUCSON),2024,SUV
2024-12-06,현대자동차,팰리세이드(PALISADE),2020,SUV
2024-12-06,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-06,KG 모빌리티,토레스,2024,SUV
2024-12-06,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-06,현대자동차,투싼(TUCSON),2016,SUV
2024-12-09,현대자동차,팰리세이드(PALISADE),2019,SUV
2024-12-09,현대자동차,팰리세이드(PALISADE),2020,SUV
2024-12-09,기아,카니발,2020,MPV/미니밴
2024-12-09,재규어랜드로버,재규어 I-PACE EV400,2019,SUV
2024-12-09,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-12-09,르노코리아,XM3,2020,SUV
2024-12-09,기아,니로 하이브리드,2020,SUV
2024-12-10,현대자동차,싼타페(SANTAFE),2015,SUV
2024-12-10,기아,카니발,2018,MPV/미니밴
2024-12-10,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-10,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-10,기아,쏘렌토,2018,SUV
2024-12-10,기아,쏘렌토 하이브리드,2021,SUV
2024-12-10,기아,카니발,2019,MPV/미니밴
2024-12-10,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-10,기아,스포티지 하이브리드,2023,SUV
2024-12-11,르노코리아,XM3,2022,SUV
2024-12-11,르노코리아,XM3,2022,SUV
2024-12-11,기아,스포티지,2023,SUV
2024-12-11,혼다코리아,ODYSSEY,2021,MPV/미니밴
2024-12-11,현대자동차,스타리아 라운지 HYBRID (STARIA LOUNGE HYBRID),2025,MPV/미니밴
2024-12-11,기아,쏘렌토,2018,SUV
2024-12-11,기아,카니발,2021,MPV/미니밴
2024-12-11,르노코리아,XM3,2022,SUV
2024-12-12,기아,니로 하이브리드,2024,SUV
2024-12-12,기아,쏘렌토,2021,SUV
2024-12-13,KG 모빌리티,렉스턴,2013,SUV
2024-12-13,기아,카니발,2019,MPV/미니밴
2024-12-13,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-16,현대자동차,싼타페(SANTAFE),2024,SUV
2024-12-16,기아,카니발,2021,MPV/미니밴
2024-12-16,현대자동차,싼타페(SANTAFE),2024,SUV
2024-12-16,기아,쏘렌토 하이브리드,2021,SUV
2024-12-16,기아,쏘렌토,2018,SUV
2024-12-17,기아,니로 플러스,2023,SUV
2024-12-17,현대자동차,싼타페(SANTAFE),2024,SUV
2024-12-17,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2024-12-17,기아,카니발,2021,MPV/미니밴
2024-12-17,BMW,BMW X7 xDrive40d,2021,SUV
2024-12-17,기아,쏘렌토,2018,SUV
2024-12-17,기아,쏘렌토 하이브리드,2024,SUV
2024-12-17,현대자동차,그랜드 스타렉스(GRAND STAREX),2012,MPV/미니밴
2024-12-17,르노코리아,XM3,2023,SUV
2024-12-18,기아,쏘렌토,2017,SUV
2024-12-18,기아,카니발,2021,MPV/미니밴
2024-12-18,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2025,SUV
2024-12-18,KG 모빌리티,티볼리,2021,SUV
2024-12-18,KG 모빌리티,티볼리,2017,SUV
2024-12-18,현대자동차,투싼 하이브리드(TUCSON HYBRID),2021,SUV
2024-12-18,기아,쏘렌토,2022,SUV
2024-12-18,현대자동차,투싼 하이브리드(TUCSON HYBRID),2022,SUV
2024-12-18,기아,카니발,2020,MPV/미니밴
2024-12-18,기아,쏘렌토 하이브리드,2021,SUV
2024-12-18,기아,카니발 하이브리드,2024,MPV/미니밴
2024-12-18,기아,카니발,2019,MPV/미니밴
2024-12-19,기아,쏘렌토 하이브리드,2024,SUV
2024-12-19,KG 모빌리티,토레스,2025,SUV
2024-12-19,현대자동차,싼타페(SANTAFE),2015,SUV
2024-12-19,기아,스포티지 하이브리드,2024,SUV
2024-12-20,KG 모빌리티,렉스턴스포츠 칸,2021,SUV
2024-12-20,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-20,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-20,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-20,기아,쏘렌토 하이브리드,2021,SUV
2024-12-20,메르세데스 벤츠,Mercedes-Benz GLB250 4MATIC,2020,SUV
2024-12-20,기아,쏘렌토,2017,SUV
2024-12-20,기아,니로 하이브리드,2017,SUV
2024-12-20,르노코리아,ARKANA 하이브리드,2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,현대자동차,GV80,2024,SUV
2024-12-23,현대자동차,스타리아 (STARIA),2024,MPV/미니밴
2024-12-23,기아,니로 하이브리드,2018,SUV
2024-12-23,현대자동차,투싼(TUCSON),2018,SUV
2024-12-23,KG 모빌리티,티볼리,2024,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-23,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,QM6,2024,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,XM3,2021,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,현대자동차,투싼(TUCSON),2016,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,기아,쏘렌토 하이브리드,2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2024-12-24,현대자동차,GV80,2020,SUV
2024-12-31,기아,니로 하이브리드,2018,SUV
2025-01-02,현대자동차,싼타페(SANTAFE),2021,SUV
2025-01-02,메르세데스 벤츠,GLC350 e 4Matic,2019,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,기아,카니발,2022,MPV/미니밴
2025-01-02,메르세데스 벤츠,Mercedes-Benz EQB300 4MATIC,2023,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,기아,니로 EV,2024,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,볼보,볼보 XC90T8 AWD,2017,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,기아,카니발,2019,MPV/미니밴
2025-01-02,르노코리아,XM3,2020,SUV
2025-01-02,기아,카니발,2019,MPV/미니밴
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-02,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-03,KG 모빌리티,렉스턴,2023,SUV
2025-01-03,KG 모빌리티,토레스,2024,SUV
2025-01-06,KG 모빌리티,렉스턴스포츠,2020,SUV
2025-01-06,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2025-01-06,현대자동차,팰리세이드(PALISADE),2020,SUV
2025-01-06,기아,카니발,2023,MPV/미니밴
2025-01-06,기아,니로 하이브리드,2017,SUV
2025-01-06,기아,쏘렌토,2018,SUV
2025-01-06,기아,쏘렌토,2016,SUV
2025-01-06,BMW,BMW X5 xDrive40e iPerformance,2018,SUV
2025-01-07,기아,쏘렌토 하이브리드,2022,SUV
2025-01-07,혼다코리아,CR-V HYBRID 4WD,2024,SUV
2025-01-07,현대자동차,GV70,2023,SUV
2025-01-07,기아,카니발,2021,MPV/미니밴
2025-01-07,기아,카니발,2022,MPV/미니밴
2025-01-07,기아,스포티지,2025,SUV
2025-01-07,현대자동차,GV70,2022,SUV
2025-01-08,기아,카니발,2021,MPV/미니밴
2025-01-08,기아,스포티지,2025,SUV
2025-01-08,기아,쏘렌토,2021,SUV
2025-01-08,기아,쏘렌토,2024,SUV
2025-01-08,기아,쏘렌토 하이브리드,2024,SUV
2025-01-08,기아,쏘렌토,2021,SUV
2025-01-09,기아,니로 EV,2022,SUV
2025-01-09,KG 모빌리티,티볼리,2024,SUV
2025-01-09,기아,스포티지,2025,SUV
2025-01-09,KG 모빌리티,렉스턴,2021,SUV
2025-01-09,기아,스포티지,2025,SUV
2025-01-09,기아,스포티지 하이브리드,2025,SUV
2025-01-09,기아,니로 하이브리드,2017,SUV
2025-01-09,기아,스포티지,2025,SUV
2025-01-09,기아,스포티지,2025,SUV
2025-01-09,기아,스포티지,2025,SUV
2025-01-09,현대자동차,싼타페(SANTAFE),2024,SUV
2025-01-10,현대자동차,투싼(TUCSON),2023,SUV
2025-01-10,BMW,BMW X7 xDrive40i,2021,SUV
2025-01-10,르노코리아,XM3,2021,SUV
2025-01-10,기아,스포티지,2025,SUV
2025-01-10,기아,카니발,2024,MPV/미니밴
2025-01-10,KG 모빌리티,토레스 EVX,2024,SUV
2025-01-10,기아,스포티지 하이브리드,2025,SUV
2025-01-10,기아,스포티지,2025,SUV
2025-01-10,기아,스포티지 하이브리드,2025,SUV
2025-01-10,기아,스포티지 하이브리드,2025,SUV
2025-01-13,KG 모빌리티,G4 렉스턴,2019,SUV
2025-01-13,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-13,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-13,기아,쏘렌토,2021,SUV
2025-01-13,현대자동차,싼타페 하이브리드(SANTAFE HYBRID),2024,SUV
2025-01-13,기아,스포티지 하이브리드,2023,SUV
2025-01-13,KG 모빌리티,렉스턴,2021,SUV
2025-01-13,르노코리아,KOLEOS Hybrid(콜레오스 하이브리드),2025,SUV
2025-01-13,기아,스포티지,2025,SUV
2025-01-13,기아,스포티지 하이브리드,2025,SUV
2025-01-13,기아,카니발,2024,MPV/미니밴
2025-01-13,기아,스포티지,2025,SUV
2025-01-13,기아,스포티지,2025,SUV
2025-01-13,기아,스포티지,2025,SUV
2025-01-13,KG 모빌리티,렉스턴,2021,SUV
2025-01-13,기아,스포티지,2025,SUV
